651,1107,5
905,13,5
452,439,4
679,1638,4
892,1669,4
427,716,3
643,784,4
525,97,4
95,902,3
534,1194,4
255,1660,3
892,763,4
552,185,5
497,562,3
226,1205,4
529,797,4
305,1072,4
613,457,3
926,1341,1
675,73,3
55,1107,5
250,637,4
282,1365,3
894,498,3
422,611,4
608,1355,3
648,598,5
547,233,3
110,918,4
553,1389,4
55,397,3
296,1260,3
123,1428,1
217,1063,2
415,957,3
242,1480,4
608,457,3
443,1385,3
427,1068,3
351,1565,4
134,1305,3
882,954,1
170,169,4
90,762,4
315,1327,3
212,1311,4
609,732,3
318,1330,4
66,712,5
716,1615,4
12,1389,3
239,1205,5
881,622,3
935,1389,1
296,950,3
108,1530,2
564,402,5
725,1619,5
748,67,5
422,1107,4
874,254,4
152,956,5
637,1018,3
510,1508,5
838,145,4
894,859,4
384,768,5
516,426,4
443,255,3
818,561,3
509,768,4
707,712,2
894,770,4
810,265,3
913,745,3
356,774,5
725,768,4
935,1575,3
700,765,5
162,822,3
84,559,3
533,841,4
246,957,1
23,1501,3
550,188,3
925,890,4
401,750,2
391,483,4
302,1523,4
882,994,1
356,1597,1
345,1187,4
296,1400,4
246,1081,4
162,1087,4
134,1319,3
94,185,4
175,757,4
734,1485,5
114,1531,3
574,1537,3
882,1245,1
637,67,4
565,401,1
882,33,5
429,712,5
609,632,2
91,910,3
896,522,3
520,637,4
12,1237,3
458,1589,4
894,457,3
319,1455,5
529,512,4
574,227,5
779,1435,4
382,617,5
721,772,4
777,3,4
199,1424,1
616,614,5
397,566,2
670,1061,5
318,1623,2
357,918,2
333,239,3
375,645,3
845,1296,4
744,1184,3
103,980,2
397,587,5
583,1326,4
171,1575,4
657,152,4
410,1400,2
226,1154,3
533,999,5
788,1382,2
748,1018,5
831,926,3
415,1222,4
436,229,2
37,1415,4
670,371,5
896,318,4
913,1326,5
382,111,3
416,547,5
117,1581,5
12,1681,4
380,1539,4
415,1613,2
525,732,5
551,598,4
675,265,3
887,499,5
86,323,4
176,1444,2
773,777,3
345,1081,5
11,622,4
333,1351,3
882,418,1
737,1657,3
629,1245,3
156,497,2
219,1065,5
595,865,3
616,559,4
574,217,5
874,324,3
146,832,3
351,1139,4
822,277,4
377,973,1
790,1114,4
416,1023,5
839,59,4
356,1099,4
491,1627,4
516,462,3
333,409,4
882,268,1
838,1631,5
545,217,5
296,1524,4
516,395,4
319,1274,3
613,426,2
58,1575,5
415,1481,5
748,841,3
20,1375,1
226,1126,3
296,1164,4
176,1197,2
806,933,5
799,858,5
847,145,3
816,1459,3
500,1392,3
737,893,4
701,954,2
29,1468,2
13,1256,4
790,757,3
319,640,2
331,834,4
250,1099,4
824,1262,2
37,1216,5
377,45,5
595,19,2
337,1057,3
648,1487,4
725,1528,3
526,112,1
156,1523,4
874,1513,4
725,784,5
762,392,5
166,1326,5
520,1607,3
553,749,3
506,729,1
299,1498,4
874,893,4
159,850,5
547,97,4
110,568,5
415,418,5
314,265,4
207,1400,3
255,979,4
297,1564,2
790,877,3
472,1594,4
913,519,3
69,426,2
124,770,4
331,1669,5
398,973,4
69,1397,5
882,345,2
176,769,3
510,1494,5
212,1551,5
845,855,2
721,13,4
356,1205,2
30,2,4
923,986,4
296,654,5
629,818,3
110,213,3
77,640,3
255,1101,3
443,550,3
506,470,2
357,1222,4
608,371,3
518,839,3
12,808,5
163,885,4
59,247,2
94,327,4
930,707,2
656,386,5
162,288,3
94,56,4
525,267,4
369,1556,3
65,1534,5
550,421,3
856,236,4
526,1272,5
634,808,5
510,1098,3
488,1613,5
377,346,5
447,257,4
606,868,3
538,884,5
246,845,5
529,845,5
422,992,4
282,1550,2
482,853,5
319,1473,3
824,518,2
520,1475,3
839,690,4
377,1486,3
725,328,3
724,320,1
114,229,5
615,1221,5
613,1507,2
898,1221,4
472,1212,3
94,514,3
415,766,2
255,546,1
893,382,2
704,1101,4
255,426,5
356,1641,1
488,1375,4
398,1277,5
477,219,3
289,820,2
69,331,3
832,946,3
510,392,4
874,1289,3
568,947,4
69,654,2
613,1372,4
408,1480,2
271,566,4
117,59,4
175,602,2
828,1252,5
874,797,5
725,516,5
935,1234,4
876,1376,5
296,1107,3
896,832,3
870,1459,4
175,1475,3
445,1182,2
646,566,3
23,712,4
315,771,2
385,1057,4
748,853,3
139,316,3
791,1455,4
302,908,1
224,1233,3
284,1669,4
226,932,3
824,1299,4
378,1107,4
124,536,3
59,84,2
845,147,5
914,1520,4
282,796,4
681,244,4
447,1407,3
626,1534,3
738,1096,1
213,1250,4
792,1183,4
415,704,5
333,299,3
516,566,3
331,395,5
773,392,4
924,1417,4
47,414,4
698,516,5
480,1672,4
828,668,4
139,732,4
832,1508,3
865,1041,5
509,1574,2
40,236,4
648,474,3
95,1488,3
828,834,5
207,772,4
616,282,5
679,577,3
524,858,5
847,498,5
835,1264,5
333,1480,4
499,594,4
817,834,5
315,832,3
296,191,2
725,314,2
488,1433,4
748,1098,5
626,1622,3
65,734,4
337,207,3
33,556,4
420,97,2
725,699,3
245,777,3
737,168,5
231,342,4
930,66,2
29,1114,5
608,952,1
896,793,4
312,1612,3
0,1428,2
510,1099,5
397,113,4
824,1271,4
737,540,2
545,758,1
913,951,3
896,841,4
35,1091,3
532,325,4
166,1099,5
893,845,3
356,984,3
6,1060,4
725,645,4
286,1665,3
824,899,2
629,956,5
16,1259,1
738,827,5
924,1631,4
255,877,4
175,793,5
174,1064,3
700,1475,3
595,979,4
828,1081,4
455,1194,4
893,1041,4
333,998,3
85,834,4
369,13,4
538,1259,3
676,471,3
124,788,5
477,621,3
331,1064,5
930,1175,1
533,427,3
582,1646,1
124,1533,3
816,668,3
679,513,1
874,556,4
876,1350,2
516,509,5
163,1351,5
824,453,3
605,441,4
792,1336,5
329,758,3
179,1250,3
858,67,5
246,751,4
246,95,1
333,577,4
34,476,2
799,459,4
597,1115,4
892,181,3
34,1523,4
357,1001,2
134,417,5
286,1455,4
926,1075,3
672,1081,4
443,1677,4
855,1494,4
838,1319,4
616,513,3
613,810,2
864,804,5
496,911,4
913,1190,4
174,166,4
124,952,1
20,1636,4
701,796,2
691,822,2
701,483,5
356,1622,5
834,1550,3
882,1653,1
268,873,4
895,1028,5
737,73,4
728,1380,5
187,1061,4
302,594,3
319,782,3
385,855,4
691,899,2
838,822,4
595,614,4
893,640,4
110,947,3
58,703,5
737,810,5
882,23,1
510,97,1
647,1539,5
497,893,4
357,1514,3
174,1262,3
737,1068,4
437,94,2
66,1551,3
176,476,1
675,97,1
527,765,4
532,1434,4
896,511,5
839,1086,4
104,566,4
913,1375,4
391,49,3
5,1501,4
606,797,5
874,899,3
117,758,5
838,1657,4
398,1011,5
714,1677,5
704,1524,5
175,1308,3
152,1560,4
246,239,5
333,1575,5
300,436,1
595,1660,3
214,1677,2
427,827,4
375,1219,4
692,834,5
691,217,4
480,141,4
832,1548,2
356,110,4
65,1136,4
406,422,1
296,222,3
110,1216,4
779,947,3
104,1377,4
527,1221,4
882,1524,5
902,686,3
267,113,5
315,1387,2
738,934,2
356,724,4
391,766,4
315,645,2
255,166,4
385,834,5
926,1154,4
838,1498,4
858,350,4
314,1075,3
599,1665,4
331,1197,3
443,913,3
211,477,5
725,235,4
347,858,2
550,1023,3
935,1183,3
139,1061,5
50,1117,3
792,88,3
529,1575,5
246,841,3
159,1459,3
887,845,5
11,1646,5
496,287,3
226,579,5
507,0,5
616,1268,5
124,934,4
307,608,4
497,613,3
626,1261,2
361,758,2
458,1099,5
616,836,3
725,868,5
527,268,3
509,1137,5
520,1551,3
20,1575,4
314,108,5
904,566,3
328,169,2
302,185,2
506,645,3
226,97,3
622,645,3
139,1485,4
876,129,5
515,1031,3
599,470,4
447,1599,4
123,1421,4
28,1613,4
110,1064,3
626,614,2
786,1063,2
529,1068,5
163,1505,4
7,1215,3
534,862,5
482,575,4
94,712,4
516,459,3
506,1063,2
518,1326,5
124,1133,3
347,1232,3
617,715,5
20,56,1
930,1330,5
117,993,5
234,690,3
397,1660,4
472,834,5
822,129,4
69,761,3
472,350,4
29,1480,3
914,1436,5
616,1010,4
537,877,5
29,108,4
595,893,5
882,1174,1
307,1377,3
509,1487,5
439,858,4
831,1081,2
691,550,2
171,506,4
343,254,4
45,721,5
838,855,5
239,1327,4
737,433,4
302,1201,1
75,1520,4
69,588,3
677,926,4
512,992,4
856,1598,3
913,767,2
875,56,5
510,1548,3
179,907,3
174,1252,4
856,1308,2
233,1384,4
166,371,4
11,470,3
11,287,3
561,10,3
716,371,5
725,1653,3
516,1375,1
315,1215,2
776,516,5
552,758,3
408,143,3
94,69,4
20,90,2
930,616,2
110,237,3
882,1678,1
904,1088,5
11,306,3
447,144,4
380,134,4
643,1508,3
47,510,4
926,1351,3
773,1256,1
677,1311,5
377,1103,5
273,889,1
156,13,4
29,547,2
217,342,5
314,1321,3
886,1551,3
817,138,4
606,885,1
679,1599,5
538,1539,4
488,699,5
806,1632,1
639,540,1
407,419,4
926,1488,2
534,516,2
314,907,5
935,1382,3
516,551,3
824,421,4
824,1565,3
691,419,2
497,1232,3
882,988,1
838,1485,5
480,768,5
406,1533,2
694,640,5
242,782,4
524,881,1
681,1081,4
935,112,2
166,97,4
906,229,1
255,235,4
382,129,5
811,255,5
108,980,4
874,1159,3
376,288,1
832,1311,4
110,855,4
69,1180,3
527,731,2
391,514,5
874,598,5
408,335,4
20,1466,1
391,350,3
315,1539,2
524,1107,5
410,1208,3
176,1110,3
281,1371,3
345,890,5
163,1619,5
68,1232,5
899,1300,4
282,73,3
123,1565,4
609,415,3
882,1002,1
816,1589,3
913,482,4
408,797,3
788,1216,2
226,518,4
302,99,5
415,1299,5
117,799,4
509,590,5
159,1286,4
68,269,3
399,1485,3
835,637,4
532,483,5
231,1457,3
95,1088,4
146,1188,4
40,1524,4
407,487,3
391,521,5
924,1194,4
179,769,3
894,893,3
252,254,4
790,1034,3
868,1331,3
725,1167,3
701,516,3
675,681,4
267,1536,1
615,865,3
564,1669,5
553,649,3
176,855,4
297,97,3
569,772,2
616,1053,5
800,956,3
762,1219,4
385,1311,4
824,325,3
874,855,4
838,1154,3
856,822,3
375,1190,3
159,57,3
847,1514,3
435,674,3
398,935,4
305,1549,3
748,556,5
510,1330,2
315,1326,5
193,1216,3
882,1136,1
375,443,4
337,1099,3
500,765,5
762,1668,3
50,992,2
634,1086,3
700,391,4
832,90,4
341,1539,4
578,1485,5
888,457,4
845,751,3
422,324,1
534,482,5
643,1320,2
525,1063,3
13,808,4
729,1598,5
380,992,3
166,1272,4
443,858,3
337,350,4
40,10,5
920,1582,3
117,1567,5
351,506,4
183,1192,5
174,1473,4
620,227,5
114,1272,5
345,720,5
95,1194,4
302,675,5
692,565,4
480,1237,5
312,847,4
716,73,5
882,824,1
534,1649,5
331,884,5
526,325,3
385,1308,3
415,1602,3
356,56,4
139,181,3
488,112,2
247,963,3
247,1397,5
500,1184,4
415,1274,4
351,1619,4
351,321,4
114,1600,1
527,197,4
146,1410,4
845,1581,2
595,462,4
162,579,4
613,67,4
737,671,3
156,287,4
856,1304,5
337,1482,3
691,90,2
315,1475,4
55,1177,2
725,1488,2
874,694,3
502,758,4
615,943,4
856,97,3
69,1188,4
734,1392,4
333,400,5
13,679,1
183,992,5
845,736,4
94,1184,5
520,1556,3
550,933,4
399,1296,4
574,1127,4
828,1421,4
658,712,5
926,855,4
593,1114,5
679,976,2
561,1646,5
302,1536,2
139,1139,4
886,1520,3
480,367,1
608,1018,4
132,1520,3
88,1092,4
898,1190,2
250,361,3
847,954,4
139,1639,1
132,1216,3
516,671,4
171,1574,3
337,64,3
86,185,3
725,637,4
694,1057,4
152,1377,5
309,1555,5
278,781,4
663,321,3
162,247,3
445,908,3
826,1272,2
847,758,3
508,1203,3
50,748,4
226,1548,3
143,473,4
873,973,4
179,51,5
935,780,3
639,914,5
847,1018,4
704,1480,3
767,850,4
281,1023,5
881,1377,4
427,586,4
858,890,5
315,1081,4
821,1605,2
673,217,5
810,893,5
61,325,5
512,459,4
533,421,4
690,587,3
677,419,4
397,757,5
224,587,3
597,727,5
13,1375,2
748,588,2
472,683,5
98,1216,2
913,1031,3
159,294,4
874,1127,2
859,1321,3
616,262,3
439,796,4
286,942,2
691,679,2
679,586,3
599,1007,5
114,1565,4
375,660,4
357,893,5
480,96,1
422,850,4
679,243,4
391,299,4
55,1527,3
893,1252,4
95,1009,2
226,1311,3
716,823,1
375,320,2
273,1459,3
569,1400,4
738,392,1
187,1674,4
375,1646,4
915,1539,4
634,594,3
896,1142,4
117,1665,3
117,1681,3
708,439,3
69,444,4
351,1289,3
896,24,5
698,1340,5
255,0,3
6,1025,3
704,1668,4
408,417,5
828,1487,5
734,86,4
436,1321,4
415,727,4
480,855,5
29,207,1
624,1373,4
529,979,4
176,579,5
132,744,4
599,1136,3
648,451,3
534,1500,1
282,511,4
553,1531,4
924,1180,3
599,284,4
816,1428,2
226,1250,5
526,727,4
838,1459,3
20,246,1
516,1473,5
838,748,4
893,350,4
763,997,1
691,712,3
59,1101,4
356,686,1
899,1202,5
439,429,4
392,893,5
286,1260,3
694,489,3
597,93,2
179,1487,3
868,1488,5
935,1409,3
497,1609,3
716,681,3
491,1390,4
800,1257,4
790,25,3
23,913,5
50,516,4
55,881,5
896,4,3
480,382,3
114,1191,3
525,712,5
413,254,4
712,477,5
69,328,1
547,931,5
211,797,4
737,1325,3
762,1139,4
242,391,3
798,1177,1
500,429,5
845,174,4
299,1415,5
790,525,4
284,1438,4
55,1480,3
831,951,4
515,1238,1
187,452,3
347,382,1
281,62,3
88,25,3
874,1439,3
616,880,2
516,1326,2
435,584,3
380,1446,4
532,1168,5
17,1520,4
894,392,5
527,1539,4
646,476,4
139,62,4
124,297,4
258,1159,2
207,40,3
247,51,3
762,433,4
679,1013,4
691,855,5
913,288,3
296,1034,3
729,178,5
139,1099,3
856,954,3
704,1235,3
613,1669,3
174,858,4
176,1279,3
882,763,1
50,59,5
273,655,1
331,848,1
913,1203,2
889,1597,3
156,1189,3
150,1323,5
278,1575,5
13,850,5
252,1054,3
57,712,4
65,1053,4
677,469,5
516,1216,1
377,1614,3
183,275,3
584,94,4
472,1068,5
271,1501,4
380,727,5
414,3,4
516,637,2
377,1023,4
319,828,4
838,1578,3
242,1397,5
824,732,5
333,1202,3
725,323,4
574,1602,4
384,1548,4
691,1336,1
242,1061,5
679,1583,3
382,1520,5
90,1436,5
183,443,4
679,470,3
255,1260,4
309,94,3
50,0,5
762,761,2
286,1099,5
692,808,2
347,1520,2
375,78,4
853,735,5
838,1678,5
838,768,4
585,1487,4
737,668,5
337,1377,3
337,265,4
882,1486,1
488,1409,5
207,207,2
94,586,4
410,97,1
824,1534,1
174,1397,5
798,1023,4
617,294,4
694,1326,3
529,543,3
185,1260,4
349,1321,5
880,1041,3
847,13,4
466,1518,5
17,1023,3
477,993,3
214,1311,4
711,1602,4
333,1304,3
315,1668,3
152,761,4
681,131,4
108,1272,5
123,1223,5
347,1415,3
106,871,3
58,1217,5
587,1030,2
299,998,4
856,1468,3
704,134,4
282,1060,4
0,1564,4
69,62,4
408,1064,5
284,881,3
352,1484,5
810,86,4
435,1409,4
732,378,4
487,1455,5
828,689,3
124,1505,2
253,640,4
790,657,4
779,594,2
282,979,4
679,49,4
884,1602,5
377,1208,5
915,516,4
124,217,4
690,913,4
734,1098,4
134,673,4
356,77,3
30,322,5
526,577,5
716,1351,4
881,1305,3
117,108,5
106,1051,2
415,185,1
388,521,4
810,1551,2
711,1081,5
704,1040,2
296,1594,5
599,865,4
935,966,1
69,106,3
839,25,2
286,762,3
239,1665,5
472,850,4
356,375,4
373,1564,3
399,1210,1
153,185,5
391,185,4
319,9,4
738,1191,5
520,62,4
11,1321,4
65,41,4
838,740,3
569,144,5
538,516,3
318,587,2
634,1453,3
282,1539,4
716,1316,5
816,1375,5
534,1101,3
273,260,1
255,988,4
832,1262,2
134,1203,2
832,979,3
615,1669,4
785,185,4
11,559,4
246,1556,3
315,355,4
472,426,5
12,108,5
232,1397,3
859,1139,2
897,1257,5
486,1550,2
267,1556,3
342,335,5
472,1507,4
176,53,4
748,443,3
190,185,4
509,751,5
930,1523,3
286,49,1
634,115,3
517,1637,4
33,744,3
331,444,2
286,834,4
384,344,5
175,868,4
663,443,1
50,1286,3
882,1183,3
319,324,3
518,1075,5
639,1434,1
765,858,5
626,443,4
207,1272,4
179,297,3
134,430,3
622,1366,4
838,662,4
762,429,4
880,1670,4
806,772,3
806,992,2
716,617,4
296,794,3
477,275,3
179,321,2
385,1146,4
399,324,4
267,1018,3
11,611,1
906,1593,2
791,939,3
838,173,1
526,1665,5
765,902,4
865,419,3
176,1502,1
515,1221,3
143,516,4
159,1218,2
895,1666,4
613,858,3
845,374,5
124,212,5
61,1565,4
691,657,4
498,1421,5
834,561,4
584,1677,5
626,1215,3
800,947,4
582,247,4
282,1351,4
810,573,3
691,575,4
509,1053,2
68,188,2
880,1326,4
648,545,4
897,1326,4
626,1397,2
132,1257,3
508,67,5
876,587,5
595,1677,5
799,1107,5
50,330,5
139,1438,5
108,858,5
626,1351,2
527,662,4
553,569,3
675,562,3
179,1065,2
725,725,2
806,1613,4
896,992,3
159,991,2
880,708,4
824,1669,4
639,681,4
45,1613,5
902,758,4
314,392,2
472,1681,4
183,217,5
842,516,2
622,640,4
281,1551,2
84,1517,5
874,1165,3
472,157,4
331,88,4
800,236,5
518,342,4
415,1326,5
510,1096,5
382,740,3
675,1137,5
239,865,3
882,282,1
238,983,4
779,716,5
924,1199,1
357,290,3
159,49,3
615,645,3
839,1023,4
928,784,4
800,164,5
510,1513,3
85,1232,4
117,330,4
246,1355,4
415,736,3
648,1005,3
641,1377,3
96,45,5
882,659,4
737,346,4
509,3,5
595,1191,2
117,1473,3
629,180,5
357,492,3
902,1390,4
595,25,4
228,1205,2
613,1049,3
538,113,5
832,868,4
882,1001,3
134,1053,3
497,318,3
29,852,1
725,335,5
773,637,2
608,185,4
458,1098,5
246,1299,5
533,880,3
351,247,4
283,1215,4
234,1151,4
234,1081,4
159,60,2
629,282,2
69,1183,4
737,1565,4
108,440,1
398,1252,4
406,1501,4
679,980,3
569,483,5
124,731,4
398,1485,5
305,622,4
639,1377,5
856,1409,5
874,182,4
407,97,3
315,320,3
765,1409,5
163,683,4
553,1602,4
464,1340,4
380,670,4
896,675,2
882,58,1
217,516,2
472,1632,1
935,761,3
515,587,5
382,236,4
832,1520,2
373,209,2
725,1221,3
158,227,4
529,1217,5
645,0,4
239,513,5
828,814,5
88,808,5
357,51,1
362,335,4
239,1527,5
436,1397,5
520,547,2
443,1098,4
617,478,4
679,93,2
331,781,4
219,56,5
246,1567,4
399,290,4
106,409,2
76,893,5
615,1257,2
472,73,3
219,1110,4
856,1484,4
247,725,2
599,13,5
239,893,3
255,1325,3
273,1551,3
182,1352,4
380,314,1
207,1161,2
691,998,2
677,713,3
352,1538,3
366,13,4
732,97,2
915,535,4
880,361,4
186,881,3
762,1308,4
199,841,4
526,1442,4
579,406,5
228,507,3
677,1032,3
188,672,4
599,522,4
808,1520,4
759,0,3
520,1336,4
188,884,2
59,378,4
373,459,3
379,1551,4
614,1023,3
527,566,3
800,237,4
626,101,2
920,97,3
579,913,3
790,537,2
464,1575,5
86,178,5
748,1264,5
816,813,2
508,143,3
817,1565,2
725,1639,5
832,1455,5
704,732,5
314,1646,4
609,814,4
239,366,1
477,834,3
880,1366,3
935,143,2
838,129,4
818,1677,4
40,1533,3
477,1552,2
88,1508,1
239,20,4
93,1459,5
928,865,3
886,1549,4
609,94,2
11,388,4
846,952,2
824,768,4
765,1269,2
874,1668,3
725,1114,5
315,999,2
633,1564,4
694,421,3
299,1619,2
362,56,2
896,1126,4
846,1665,1
415,1220,2
385,143,1
462,1215,3
84,447,3
12,890,5
352,477,4
315,607,3
551,1351,1
744,890,4
59,1232,3
283,439,3
701,901,4
839,1583,4
378,1217,4
744,24,4
525,630,2
792,426,4
65,168,3
737,1053,4
337,934,4
765,1521,3
737,1514,1
529,347,4
681,255,4
76,992,5
315,1542,4
375,323,4
914,757,5
162,378,5
176,608,5
553,1191,4
920,536,4
926,1107,2
397,1068,5
838,610,3
935,1531,3
214,757,5
915,126,3
472,556,4
512,1109,2
874,1542,4
183,470,3
790,890,4
345,299,4
20,1392,3
573,511,5
584,516,4
286,1304,2
183,671,3
933,1216,2
362,1551,3
380,1271,5
704,540,4
828,188,5
391,708,4
677,907,5
319,1521,3
384,477,5
77,1221,4
29,784,2
351,53,5
935,1297,1
776,893,5
882,1326,5
150,1371,5
874,586,3
106,1055,4
606,59,4
214,1101,4
725,522,3
855,476,2
882,736,3
50,1378,3
616,1094,3
114,771,2
799,67,5
615,1086,5
587,1602,3
61,577,3
362,507,1
228,26,1
759,1527,3
296,799,2
808,255,5
630,1023,4
716,486,3
108,1028,4
798,194,5
847,956,3
845,327,3
509,1539,4
882,371,4
792,865,3
759,53,4
520,1428,4
930,473,2
532,29,3
806,1272,4
377,768,4
867,654,4
477,1159,2
599,1537,5
822,643,2
510,1294,2
691,5,3
506,1551,3
139,1505,4
88,1260,4
612,1415,5
853,1627,4
282,921,3
845,1461,4
315,24,4
434,1542,2
375,1028,4
88,1009,4
228,1073,2
212,1326,5
341,1575,5
679,1096,3
629,1165,2
65,184,4
716,172,4
226,822,3
744,102,4
767,1041,5
143,410,4
832,1338,3
690,1326,5
564,1219,5
527,1319,5
896,181,3
108,108,4
179,1286,3
377,13,3
737,952,4
890,395,2
55,1102,4
331,116,2
882,102,1
211,55,4
616,983,3
401,1343,4
896,966,1
228,531,2
309,1390,2
622,188,5
69,1614,3
626,207,4
199,507,4
865,1602,5
643,531,1
874,1184,4
333,993,3
211,1364,3
356,605,4
935,1137,4
927,1436,5
296,796,3
716,1377,5
679,956,3
345,1250,5
226,1098,3
725,720,2
273,1182,1
458,1102,3
273,1069,1
199,816,1
16,1390,5
615,1579,4
106,1073,4
152,525,5
488,1321,5
510,1244,2
502,1481,4
613,1132,2
737,1221,3
629,1118,1
59,660,5
355,245,5
176,1539,3
124,1579,4
737,816,3
701,1564,3
609,758,2
690,1660,3
496,859,4
267,342,5
708,713,3
868,1390,1
612,568,3
406,835,4
357,134,1
675,1101,4
790,885,1
182,2,4
382,643,5
45,1264,5
887,1043,4
219,1215,4
110,1506,2
267,1579,5
175,1081,5
785,115,5
59,765,5
734,1101,5
179,1382,2
124,490,1
725,134,3
95,1636,4
534,611,4
427,1539,3
391,1272,3
315,25,4
282,1623,5
748,522,3
725,1563,5
103,1579,5
905,1081,4
296,243,2
289,566,2
838,858,5
377,419,5
88,614,5
488,1420,5
334,1623,5
334,247,3
882,211,1
913,1376,2
845,765,5
296,244,3
777,1272,5
296,1632,2
725,1389,5
11,443,5
98,169,4
762,498,4
527,704,2
792,265,5
533,236,5
257,1023,4
384,540,3
357,129,3
407,622,4
616,1234,4
913,594,3
257,521,5
913,896,4
527,808,4
818,5,3
529,1184,3
762,1098,3
77,896,4
110,873,3
675,577,5
838,288,4
343,1677,4
333,77,2
790,325,3
510,1219,3
124,1311,3
800,1514,4
506,1091,3
582,436,3
677,721,4
527,771,3
616,637,5
935,956,4
315,1427,1
926,1446,4
614,768,2
315,955,4
436,1562,4
295,1007,3
599,112,5
69,1594,3
609,1272,4
510,1562,3
520,492,3
792,1264,5
384,1602,5
391,1622,4
748,954,4
55,1531,4
622,169,5
845,1583,1
737,1556,5
28,1073,5
417,758,5
337,608,3
379,419,3
94,660,4
564,421,5
68,766,5
808,1075,5
507,330,5
595,768,3
616,1514,5
832,1583,3
896,1493,3
930,1539,3
477,1061,4
690,1041,4
415,237,3
725,1487,4
267,1493,3
477,102,4
117,84,4
183,288,3
163,960,3
66,668,4
377,424,5
533,361,5
868,1605,1
498,168,4
385,764,4
762,679,4
497,712,5
5,712,4
94,429,4
564,1046,4
832,901,3
176,1458,2
329,1223,3
281,1343,1
337,1223,3
656,1554,5
313,217,4
874,280,1
832,539,3
90,768,5
641,1038,4
110,57,2
639,781,1
159,1554,3
568,1078,2
605,244,5
656,1215,5
347,993,5
217,594,1
579,225,5
615,979,3
725,575,4
179,980,5
599,640,3
94,1257,3
924,1101,4
388,1520,3
345,668,5
282,1063,3
679,771,3
615,1041,4
930,1521,2
436,344,4
831,265,3
356,129,1
94,1076,5
615,10,4
810,188,3
506,827,4
597,880,3
810,1139,5
800,1001,5
47,64,3
382,788,5
800,1565,5
913,679,4
537,1232,4
186,247,4
496,1409,3
779,1038,5
414,1366,3
286,1599,5
388,960,4
704,518,3
106,1280,3
69,1209,3
343,247,5
253,1023,5
20,973,4
527,1575,1
482,361,4
193,807,1
347,1144,4
765,1622,5
677,1116,5
50,1523,3
599,506,5
832,762,4
245,765,3
902,149,3
398,920,3
382,255,5
396,956,5
613,1638,4
435,980,4
838,852,3
529,617,3
139,492,4
104,1554,4
564,1064,5
615,934,4
622,1375,4
302,1580,2
379,513,3
273,540,1
414,1250,5
609,1183,3
315,1521,2
110,1562,3
415,1231,1
454,744,3
12,1534,4
500,525,5
690,731,2
512,1392,3
69,90,3
179,157,4
943,97,5
801,1565,4
12,67,4
608,321,1
529,1194,5
497,1442,5
613,1622,3
93,768,4
296,111,3
564,374,5
16,447,5
12,632,4
429,1488,4
748,598,5
773,13,4
725,1390,3
832,1672,4
529,355,4
643,1519,4
226,670,3
255,913,4
337,371,5
385,91,4
61,729,5
103,421,1
230,375,4
375,53,3
246,236,4
765,855,3
616,1377,4
241,1455,5
399,1390,3
238,1517,5
410,264,2
525,506,5
435,1296,2
552,1564,4
159,566,3
282,960,2
50,584,4
681,1060,4
382,858,5
242,1191,4
146,476,3
913,1389,3
248,477,5
584,1096,2
315,1197,4
319,599,5
247,934,5
211,732,5
239,1542,4
373,216,3
648,893,5
406,1221,5
139,1473,4
94,1508,3
443,1376,2
861,671,3
69,1321,4
882,1424,1
584,1081,5
345,1575,5
926,1400,4
108,757,4
595,1154,3
246,934,4
88,1241,4
398,954,4
763,1499,5
351,858,4
882,926,5
534,1565,4
565,1377,4
435,1064,4
540,419,4
302,804,4
561,155,4
593,561,5
565,807,2
445,577,5
587,1599,3
924,109,4
714,1564,3
876,1389,5
188,481,4
599,188,4
380,913,5
428,1436,4
681,1613,4
389,1326,5
811,419,4
800,443,5
472,51,3
95,207,3
228,818,3
158,528,4
643,1081,3
822,159,4
93,956,5
246,207,4
443,1308,3
896,610,2
124,1233,5
913,1530,2
617,1377,5
343,1326,4
913,732,4
496,796,2
397,1637,2
785,577,5
696,955,4
337,391,3
651,758,5
529,426,4
382,120,5
183,419,4
246,556,4
312,1475,4
273,531,1
150,447,2
867,1038,5
928,167,4
185,227,4
319,841,1
748,542,2
762,913,4
415,1475,3
701,1252,3
599,1563,5
838,827,4
472,448,4
65,327,4
926,1613,3
250,751,4
302,1294,4
554,893,3
12,768,4
496,429,4
124,354,2
146,1078,4
881,873,4
882,1591,1
385,973,5
398,1647,4
33,1222,4
875,1096,2
156,732,3
267,1261,5
777,975,2
172,997,2
255,355,4
622,712,4
59,49,3
296,1589,4
634,689,2
759,1400,4
838,1670,5
897,1565,2
639,1514,2
68,1063,3
914,784,5
110,1524,4
68,913,5
838,1218,3
820,1579,3
663,1222,3
238,1394,4
406,1607,4
497,735,3
824,766,5
927,1444,4
94,1102,2
385,1336,2
845,395,4
373,1343,3
414,419,4
273,1344,4
701,1144,4
629,814,1
86,13,3
11,1523,3
94,956,2
124,94,4
407,1221,4
716,134,3
86,1355,5
408,859,4
455,378,3
199,902,3
645,1673,2
162,855,5
491,383,4
472,397,2
762,378,4
228,197,3
716,871,4
894,1041,5
255,1542,3
538,1216,4
914,1001,3
890,457,5
273,420,1
637,378,4
179,411,4
114,725,4
855,777,3
61,439,5
114,859,3
874,1459,5
445,1218,1
818,973,3
